gene_name,selected_probe_id,GSM2510565,GSM2510566,GSM2510567,GSM2510568,GSM2510569,GSM2510570,GSM2510571,GSM2510572,GSM2510573,GSM2510574,GSM2510575,GSM2510576
Mettl16,A_55_P1985840,1.859979168,1.830905992,2.102524186,1.817059243,1.964492512,2.107606008,1.837687619,2.40844531,2.304049713,2.203346073,2.168405343,2.415941969
Mettl17,A_51_P465273,-0.390747102,-0.588798272,-0.551164797,-0.654119811,-0.571356652,-0.682266767,-0.355919852,-0.437948688,-0.372071983,-0.52238157,-0.301116803,-0.328756559
Mettl18,A_55_P1953157,0.44188686,0.095707227,0.519957141,0.040328481,0.553688239,0.15452638,0.128968324,0.399933089,0.188180421,0.236388813,0.361191925,0.473570561
Mettl2,A_51_P401749,0.135414514,0.18903365,-0.002420647,0.158393557,0.004939047,0.105598291,-0.248041871,0.018597004,0.240311533,-0.005547772,0.004671237,0.154206719
Mettl21a,A_55_P2083484,1.992369912,1.65039985,2.316317837,1.96084173,2.422525771,2.304595824,1.785004645,2.388974944,2.500817293,1.767160632,2.462643267,2.461580459
Mettl21c,A_55_P2266679,-1.666433718,-1.601142775,-1.773219136,-1.587092306,-1.500577364,-1.541030431,-1.596171474,-1.55160463,-1.538418598,-1.8727589,-1.487485826,-1.418254816
Mettl21e,A_66_P107377,-4.17002419,-3.94225106,-3.936386169,-3.636232833,-2.942528265,-3.458237419,-4.216403109,-3.695213563,-3.535661828,-3.685073281,-3.756163672,-3.810953356
Mettl22,A_52_P148658,2.544468624,2.672390713,2.416445949,2.467715784,2.676894629,2.485988891,2.026333742,2.327645526,2.340638868,2.26222654,2.394137301,2.513769039
Mettl23,ri|I730074N12|PL00052C22|589,-3.157745501,-2.681301337,-3.56972965,-3.641961402,-4.452223797,-3.410970216,-3.695909871,-3.821236839,-3.316119137,-3.523567659,-3.04162224,-3.521532142
Mettl24,A_52_P399095,-2.679284744,-1.978651776,-1.025226738,-1.90478768,-1.513776753,-1.870795036,-2.499213,-2.117348503,-1.551795628,-2.18992695,-1.585712719,-1.715738553
Mettl25,A_66_P134412,0.265291478,0.228274379,0.238594518,0.338371834,0.542580918,0.529324158,0.172224436,0.497139398,0.314543553,0.314858127,0.450978137,0.506531744
Mettl26,A_51_P443618,0.989004333,0.810965019,0.862649038,0.604936363,0.989585636,0.767591319,0.503611983,0.654676386,0.573207635,0.595892611,0.624422719,0.88365959
Mettl27,A_55_P2128969,2.290347336,2.78291206,2.358402192,2.636453894,2.718681362,2.916810749,2.112533125,2.543798736,2.604169825,2.221440715,2.378645522,2.698902264
Mettl3,A_55_P1961140,1.582340664,1.51785666,1.605204947,1.350492055,1.647981103,1.361564517,1.49843862,1.583819423,1.734738664,1.412101336,1.585479927,1.608701335
Mettl4,A_55_P2154724,2.75765635,2.775156527,2.814016097,2.503769415,2.532895312,2.447671927,2.404506402,2.641936768,2.575023994,2.776684341,2.666208769,2.783322158
Mettl5,A_55_P2078645,1.515059402,1.596963778,1.251229508,1.202057791,1.228880698,1.107349485,0.976330399,0.901844088,1.054370174,0.886552623,0.974174242,1.07173919
Mettl6,A_55_P2049266,-0.31420903,-0.441531624,-0.357016063,-0.789672142,-0.408048572,-0.460901637,-0.73903886,-0.532165519,-0.540072942,-0.671768399,-0.458231111,-0.517813697
Mettl7a1,A_55_P2172822,1.430146726,1.106020274,1.232395822,1.255581256,1.315353115,1.151346862,1.171483407,1.154953675,1.199383768,0.943948706,0.97977098,1.407486437
Mettl7a2,A_55_P2110743,4.490164564,4.12196156,4.498740356,4.529660602,4.719516905,4.438115691,4.105323315,4.111832133,3.829840186,4.278766561,4.469878586,4.210677312
Mettl7a3,A_55_P2185148,-2.183597887,-2.442711972,-2.121796462,-2.054364214,-1.537168012,-1.80665134,-1.731286474,-1.571726081,-1.899075064,-2.011200012,-1.752946243,-1.548779369
Mettl7b,A_52_P685999,-3.439090666,-4.38517609,-3.682350122,-3.718061996,-3.429139773,-3.434899418,-4.096539989,-3.47605794,-3.192719122,-3.369788848,-3.471747522,-3.215363791
Mettl8,A_52_P537696,1.238235084,1.137851835,1.264759029,0.87583239,1.400890736,1.173887035,0.94822051,1.331002312,1.178231978,0.618556477,1.181057101,1.253836727
Mettl9,ri|D230032H08|PX00189B09|3044,-5.635235008,-5.408880618,-4.725446419,-4.868689875,-5.310177339,-4.685727112,-4.795690374,-5.110040006,-5.974080514,-6.292055761,-4.924286648,-5.932287296
Mex3a,A_52_P706060,-0.793832724,-0.796440352,-0.850728388,-1.20147119,-0.943424869,-0.870218679,-0.994228157,-0.96659564,-0.903480609,-1.253034769,-0.998610915,-0.616727088
Mex3b,A_52_P319066,1.794530486,1.815221658,1.286513058,1.935259603,1.784829075,1.549474838,1.761078204,1.676296502,1.677168632,1.406399192,1.599881665,1.900015297
Mex3c,A_52_P373973,0.855656862,0.762693565,0.836640759,0.515141725,0.557496371,0.572504099,0.503875257,0.677253514,0.614585852,0.52773008,0.669765041,0.660635288
Mex3d,A_55_P2058737,-0.397406224,-0.403008146,-0.40344047,-0.725792246,-0.50399624,-0.624011017,-0.862581106,-0.708924746,-0.432207698,-0.69248452,-0.774940441,-0.5320804
Mfap1a,A_55_P2011126,-0.830014205,-0.532752875,-0.703476371,-0.900522973,-0.901439647,-0.862467899,-0.906513079,-0.937410283,-0.948335886,-1.232791216,-0.840524971,-0.764527066
Mfap1b,A_55_P2023864,2.714297965,2.711340671,2.666346566,2.424815613,2.412803367,2.669388539,2.554198914,2.517925889,2.333237031,2.341094059,2.500677259,2.621864219
Mfap2,A_55_P2181597,1.363383847,0.851175709,1.339928771,1.040748087,1.230249526,1.029886266,0.907823478,1.121249881,0.889664505,1.282247295,1.227413233,1.37667666
Mfap3,ri|A730001H03|PX00660J02|1260,0.904744858,0.962567691,0.864215172,1.414524091,0.575336108,0.751591956,1.411430247,0.873543237,0.711580614,1.342340717,0.769429786,0.750797963
Mfap3l,A_51_P219166,1.264394669,1.537036952,1.446550943,1.209914634,1.517340281,1.519524369,1.703067601,1.814668934,1.748746086,1.236292158,1.691749505,1.866819547
Mfap4,A_55_P2005470,3.024159484,2.744029324,3.350476217,3.114091999,3.589203319,3.445906261,2.716320644,3.484319316,3.238649391,3.327922527,3.482741169,3.48764502
Mfap5,A_55_P2062777,-0.860841256,-0.931634464,-1.28869442,-0.85478225,-0.784034924,-0.881430893,-0.722300963,-0.590044846,-1.034298981,-1.000916221,-0.831181974,-0.846791499
Mff,A_55_P2149511,3.538159832,3.452300651,3.54238901,3.389502913,3.498199342,3.203558735,3.117432727,3.312869541,3.227119958,3.234862426,3.412615822,3.542999568
Mfge8,A_51_P255682,4.976589526,5.089131392,4.843563161,4.769363309,5.13039137,5.008878887,4.463741443,4.763364597,4.824253288,4.678900332,4.888940543,4.921773823
Mfhas1,A_51_P494825,2.634714037,2.581496856,2.670004557,2.295245146,2.649572984,2.55060611,2.474810051,2.727586156,2.664794346,2.408064073,2.600056693,2.835384576
Mfn1,A_55_P2070277,1.418827192,1.554555214,1.226882649,0.951683268,1.271913001,1.175175352,1.123774221,1.416069446,1.226336368,0.947526922,1.165802535,1.428678368
Mfn2,A_55_P2172747,2.701019154,2.709305687,2.493570183,2.308771652,2.515588426,2.258374256,2.164722427,2.489357538,2.368599098,2.109517208,2.509006825,2.620754226
Mfng,A_66_P113245,-0.397998159,-0.273166387,-0.534699261,-0.70145483,-0.379577011,-0.696798942,-0.819399639,-0.468602405,-0.762484546,-0.495750483,-0.513344963,-0.161993508
Mfsd1,A_66_P133270,0.183550505,0.327820138,0.064050689,0.091647388,0.057018309,0.06515513,-0.294166356,-0.123652871,-0.181926033,0.074532465,0.072924321,-0.102917951
Mfsd10,NONMMUT051935,3.137511209,3.173408163,3.130580379,3.392626391,3.184902969,3.315499255,2.937075637,3.057264638,3.139834757,3.289234651,3.212079356,3.269686163
Mfsd11,A_51_P238734,1.444579523,1.353590882,1.403818892,1.092803031,1.429673607,1.343887249,1.056926231,1.331248849,1.325139552,1.155274262,1.356049103,1.548544408
Mfsd12,A_55_P2006754,1.709327845,1.730893615,1.53181505,1.243669726,1.556463318,1.26260136,1.272532192,1.603061175,1.403118654,1.591070351,1.412688428,1.713384049
Mfsd13a,A_51_P345792,-0.335600134,0.009573168,-0.084339969,-0.484256027,-0.138786594,-0.544870243,-0.594469674,-0.483549004,-0.529360376,-0.48034494,-0.387195839,-0.100688182
Mfsd14a,A_51_P157214,0.829884451,0.736278882,0.940394817,0.40049662,0.596906976,0.386874321,0.256075404,0.28864722,0.234795473,0.352658028,0.410169481,0.540981312
Mfsd14b,A_51_P232742,1.343258164,1.16865546,1.471002745,1.069920039,0.9621182,0.916552577,1.025379816,0.954500756,1.146862099,1.087296305,1.132079681,1.250171756
Mfsd2a,A_51_P279437,1.230581581,1.39627123,1.279105964,0.901008736,1.046028717,1.088021936,1.096603016,1.779161699,1.479448193,1.068092986,1.272293095,1.560955701
Mfsd2b,A_55_P2159740,5.704689447,5.766943866,5.737126287,5.659750875,5.816041389,5.759423375,5.648370455,5.069097006,5.619041939,5.649164918,5.637516711,5.525232725
Mfsd3,A_52_P528463,0.077962623,-0.223927822,-0.166945968,-0.167377462,-0.011270742,-0.165278683,-0.792090486,-0.403296624,-0.486362846,-0.229432819,-0.309529845,-0.287130137
Mfsd4a,A_52_P87804,1.702931829,1.718520029,1.275471026,1.475754755,1.604900059,1.456167418,1.797950802,1.343550802,1.276811024,1.381000745,1.471513286,1.579850841
Mfsd4b1,A_51_P436469,-5.593685961,-5.840375115,-4.972111066,-5.347763052,-5.092591214,-5.021975265,-4.763652402,-5.017885314,-5.47589903,-4.734202214,-4.674394653,-5.559247819
Mfsd4b4,gi|295444812|ref|NR_033628.1|,-0.966759181,-0.944618284,-0.714824936,-1.026352533,-0.939451903,-0.990446641,-1.206118738,-1.100980493,-0.990489453,-0.888287448,-0.788440554,-0.838737485
Mfsd4b5,A_52_P472923,-6.071900099,-7.031197322,-5.695966746,-6.067045631,-6.563060079,-5.875372927,-5.53252305,-6.095199899,-6.141420862,-5.974643481,-5.558234895,-6.143686555
Mfsd5,A_51_P295449,1.987140745,2.127659379,1.561444934,1.595355387,1.857010967,1.864414554,1.283238562,1.772780815,1.4652518,1.517608002,1.692200853,1.774244514
Mfsd6,A_55_P2152359,5.093791528,4.879849795,4.950054927,4.6121124,4.903578035,4.867055542,4.776556169,4.801313846,4.889451367,4.616813639,4.957025708,4.968345576
Mfsd6l,A_51_P475938,-1.809148784,-2.135261281,-1.623860937,-1.615626768,-1.229641003,-1.319879606,-1.668460877,-1.363453723,-1.340835507,-1.422076425,-1.364374822,-1.403215483
Mfsd7a,A_52_P658320,0.060323232,-1.276449887,0.190114687,-1.341321901,-0.317371936,0.54037216,-1.984184523,-1.884154691,-0.675649636,-1.380040196,-1.039980394,-1.539509217
Mfsd8,A_51_P323148,1.231547257,1.522318632,1.092633809,1.310013162,0.984325855,1.053018724,0.906277735,1.048722496,1.130023545,1.045576922,1.13522384,1.063673927
Mfsd9,ri|F630201P15|PM00025J07|2428,-4.18203019,-4.589207333,-4.32291413,-5.11782464,-6.275461843,-4.257440885,-4.918457858,-4.585329884,-5.742546059,-5.053707024,-5.606454512,-6.039394184
Mga,A_55_P2452384,2.628073937,2.653151157,2.746497723,2.31512097,2.345737014,2.290839568,2.219113837,2.170841698,2.392293777,2.905963526,2.460529454,2.411055596
Mgam,A_52_P485850,-4.311811852,-4.369440931,-4.674022227,-4.125276814,-3.987236757,-4.460628001,-4.709154855,-4.602987417,-4.088510586,-4.334404911,-4.246418577,-4.321402657
Mgam2-ps,A_55_P2182372,1.581049407,1.179844372,1.652382361,0.90242659,1.944240279,1.669978312,1.585089141,1.851964261,1.829313057,1.45986265,1.676154742,2.005672589
Mgarp,NONMMUT042978,-5.153068398,-7.229282712,-6.246116122,-7.050589074,-5.489909387,-5.971955715,-5.181020058,-5.813070483,-6.460795249,-4.645523643,-6.521656371,-5.998571413
Mgat1,A_55_P2028193,2.293219774,2.330435275,2.107187724,2.047889895,2.049127128,2.07544232,1.79151843,2.005067865,2.248676104,1.948869375,2.003273354,2.258287779
Mgat2,A_51_P150521,1.631593467,1.734730508,1.353041664,1.395661559,1.569779274,1.386718205,1.118676546,1.449478902,1.536261017,1.211097927,1.541394402,1.668615609
Mgat4a,A_52_P496924,2.022186683,2.086804411,2.07089584,1.893655653,2.088072919,1.953400743,1.928334884,2.20427132,2.280856623,2.13754204,2.040073632,2.316009227
Mgat4b,A_52_P337220,-0.0074009,0.186452192,-0.424071489,-0.459719396,-0.186587224,-0.464734587,-0.434511572,-0.348231122,-0.440629589,-0.945964665,-0.229706872,-0.267051232
Mgat4c,A_55_P2118916,1.434934697,1.598741178,1.7486875,1.319301353,1.559868507,1.492225976,1.515684752,1.285157393,1.442824793,1.312813262,1.335734066,1.546406468
Mgat4d,A_66_P135372,-2.438532148,-2.811325156,-2.503618556,-2.541235459,-2.141352406,-2.266050027,-2.442860226,-2.173170381,-2.366290755,-2.000618058,-2.222654024,-2.285858621
Mgat4e,A_51_P192924,-1.21906622,-1.05309856,-1.46715191,-1.594074319,-1.506990927,-1.536318654,-1.582122295,-1.370661183,-1.842928151,-1.576982492,-1.65831486,-1.528762467
Mgat4f,A_51_P337253,-1.205577989,-2.224184157,-1.950916278,-1.882911844,-1.985654132,-2.110464734,-1.872074658,-2.044251414,-1.984683801,-1.544711406,-2.195445197,-1.486859785
Mgat5,A_52_P502838,2.271253194,2.470324579,2.192722448,2.313807821,2.248921972,2.357404259,1.974866252,2.24656797,1.915139021,2.168524141,2.138351356,2.286095974
Mgat5b,A_55_P2022509,2.16394321,2.407384109,1.780064519,2.03150805,1.781380661,1.860984689,1.309756142,1.896846447,1.840145832,1.890573446,1.719565276,1.762552342
Mgl2,A_55_P2128499,4.656986378,4.326997232,4.211684087,4.382906641,4.25512811,3.991852324,4.584557182,4.344177551,4.302759901,4.509870845,4.354481102,4.633169227
Mgll,A_55_P2063316,3.815378525,3.670378617,3.52448316,3.40353995,3.662597169,3.520881594,3.325519751,3.673592113,3.401277433,3.461263577,3.562496091,3.868885994
Mgme1,A_55_P2067301,-2.104751586,-2.063686576,-2.198911075,-2.323720095,-2.45114492,-2.270435471,-2.37949489,-2.249259421,-2.360256277,-2.256153948,-2.166217028,-2.188294078
Mgmt,A_55_P2071858,-2.121088691,-1.914020049,-2.365145065,-2.417375727,-1.976803075,-2.196443272,-2.387138157,-2.501660187,-2.327769346,-2.466529879,-2.344751061,-2.225704791
Mgrn1,A_55_P2045026,3.364649227,3.052178838,3.307330445,2.563806256,3.259909756,2.974159381,2.861574038,3.194907155,3.062266628,2.981900496,3.175835662,3.287146732
Mgst1,A_55_P2175880,0.323694312,-0.034676391,-9.55778e-05,-0.306072672,0.09398018,0.07637905,-0.212272032,-0.762761449,-0.280644632,-1.108277016,-0.326540313,-0.339351587
Mgst2,A_51_P150120,-4.889539636,-4.4656279,-5.061761879,-4.497216713,-4.33179621,-4.42751131,-4.512187014,-4.372278603,-5.527807931,-4.299925514,-5.060622913,-4.615791343
Mgst3,A_55_P2056342,4.053967678,4.344474494,3.73455301,3.809296852,3.884475983,3.849663815,3.715704205,3.864033289,3.619634722,3.557238376,3.547124204,3.703764119
Mia,A_55_P2085335,0.631283901,-0.81147971,-0.356865782,-0.241441366,0.421880316,0.27365861,0.098468609,-0.533142801,-0.306576439,-0.687616965,-0.273446808,0.178716782
Mia2,ri|A530048F24|PX00141O03|3816,0.392357107,1.005492669,0.641544084,0.854668321,0.465577955,0.567998629,0.688097069,0.452074865,0.383051076,0.371637812,0.411154124,0.288066835
Mia3,A_51_P315085,2.653050904,2.745396072,2.552062035,2.628842391,2.630531647,2.478331501,2.387512763,2.502472809,2.516209046,2.396763441,2.48002483,2.561412065
Mib1,A_52_P223333,3.871425203,4.086765219,3.824230004,3.56447139,3.737960818,3.769112328,3.678386251,3.940255857,3.842746252,3.583643119,3.82873058,3.945775938
Mib2,A_55_P1963900,3.295777404,3.452405297,3.051127675,3.19333739,3.16503958,3.055494179,2.827125486,3.091955309,3.166087526,3.09237311,2.939678032,3.110766349
Mical1,NONMMUT005386,-1.651214689,-1.854545598,-1.675794706,-1.448196938,-1.383049286,-1.50327073,-1.861047842,-1.537510224,-1.658466831,-1.341085201,-1.424077136,-1.515077983
Mical2,A_55_P2131683,5.271513307,5.161611664,5.207385802,4.951310185,5.221069409,5.031872666,5.047081973,5.163736244,5.127471616,4.918421688,5.218132426,5.3937881
Mical3,ri|B130030F12|PX00157F09|1235,1.538904587,1.675381838,1.406857761,1.941763467,1.253957271,1.678485221,0.93195741,0.833119982,1.436000127,1.676419823,1.62204245,1.122719079
Micall1,A_51_P242414,1.122788052,0.746420977,1.073908002,0.827678456,1.037859119,1.033500487,1.207560366,0.813685903,0.83448113,1.030977459,0.893211813,1.029201926
Micall2,A_55_P2004777,-1.887653427,-1.824058478,-2.107367742,-2.041562262,-1.636514442,-1.913900117,-1.73690193,-1.890414379,-1.762216909,-2.056012845,-1.985159973,-1.909811187
Micos10,A_55_P2123962,4.475948325,4.369798565,4.371370765,4.167432459,4.522849589,4.375365476,4.109778544,4.382317393,4.258418115,4.18232111,4.338112795,4.513293586
Micos13,A_51_P353386,3.644616962,3.526026395,3.539039828,3.363803277,3.53522377,3.445477704,3.061330259,3.35695481,3.485699664,3.411998321,3.337163111,3.505290547
Micu1,A_55_P2151116,4.269092009,4.271438968,4.181637223,4.079257555,4.337568249,4.203035481,4.291249573,4.400721775,4.106359723,4.137140291,4.223770433,4.313476632
Micu3,A_55_P2007851,3.112937709,3.154127593,3.074610061,3.153587655,3.119444852,3.292683382,3.05122297,3.2034259,3.318000858,3.19814852,3.130269722,3.24522214
Mid1,A_55_P2057118,-5.506771682,-4.539420122,-5.014267894,-5.137034098,-4.731628585,-5.070886186,-4.709417922,-4.650039876,-5.263701869,-4.268225827,-6.345072896,-4.589422523
Mid1ip1,A_55_P2041723,2.800809634,3.032335348,2.496664115,2.299739871,2.517669928,2.42016799,2.147414123,2.167133337,2.283662306,2.210670296,2.30608503,2.39183408
Mid2,A_55_P2275279,0.943518071,0.837976718,0.864994304,0.891048389,0.694365056,0.954513661,0.349922012,0.764965687,1.007657976,0.479646392,0.384631038,0.571753853
Midn,A_55_P2136501,2.916989698,2.688614472,2.749328148,2.180278833,2.824295235,2.763323296,2.429600936,2.934045997,2.893612583,2.338108014,2.680060354,2.925747695
Mief1,A_51_P151775,-0.239590181,-0.131805756,-0.130176606,-0.444803298,-0.431945558,-0.476182483,-0.66621698,-0.278844149,-0.356053586,-0.337279652,-0.403011191,-0.172409594
Mief2,A_52_P232470,-1.71386725,-1.407387538,-1.715846829,-1.862189089,-1.755551127,-1.746472187,-1.967052232,-1.699133214,-1.855380978,-2.014395881,-1.696815439,-1.342785018
Mien1,A_51_P198076,3.990807649,3.746281931,3.975871914,3.514679272,3.880824398,3.725548556,3.540146977,3.897656837,3.833541592,3.915300268,3.783133201,4.04630024
Mier1,A_55_P2042062,3.155076378,3.102858804,2.936278023,3.01354455,2.826823816,2.966679696,2.63454933,2.749580632,3.06705506,2.37291437,2.767439342,2.947548178
Mier2,A_51_P399960,1.40087455,1.566775443,1.469873904,1.310606192,1.506149137,1.271454347,1.107025557,1.335617608,1.329005486,1.369612764,1.259827401,1.608784586
Mier3,A_55_P2171273,0.625499352,0.441550667,0.479387239,0.084342085,0.428534894,0.417503356,0.547400424,0.497227072,0.561313544,0.590660873,0.095129449,0.645285867
Mif,A_55_P2052848,4.97893611,4.694525866,4.903915994,4.503719692,5.021022874,4.949325845,4.45230558,4.80883352,4.892581923,4.732573486,4.824739772,4.979837163
Mif4gd,A_55_P2057994,1.554109568,1.48970027,1.570999552,1.350745834,1.6782722,1.598791581,1.481407815,1.577588642,1.471438436,1.455410806,1.482651995,1.670914012
Miga1,A_55_P2052862,1.856622992,1.845687575,1.632878738,1.647843988,1.466652223,1.347999539,1.056288651,1.243346423,1.312536559,1.348803998,1.276640975,1.412651408
Miga2,A_55_P2010076,1.534408666,1.481377337,1.607838811,1.402191946,1.691547317,1.48811194,1.179299136,1.451068602,1.477367148,1.396571152,1.553203817,1.613371086
Miip,A_55_P2113356,0.162954919,-0.146684543,-0.184371099,-0.236182832,-0.084429963,-0.311933722,-0.109527272,-0.052082653,-0.179423008,-0.125582071,-0.204615483,-0.131312286
Mill1,A_51_P261249,-6.773621165,-7.032688555,-6.921883699,-7.248077925,-6.929021296,-7.093222849,-6.716946512,-6.737633886,-6.369018781,-6.372407212,-6.445954986,-6.402849716
Mill2,NONMMUT060109,-2.292034201,-2.431797455,-2.507218943,-2.446033381,-2.03807366,-2.309865249,-1.956436285,-2.011866523,-2.497060577,-2.232620024,-2.873233627,-2.024087259
Milr1,A_55_P2109486,8.251881175,8.230167392,7.912696135,8.007433967,8.000268746,8.070723725,7.846772534,7.836555554,7.892827817,7.815427252,7.995105729,7.733573927
Minar1,A_55_P1983553,-3.56404233,-3.874079165,-3.642745015,-3.941461032,-3.657986629,-3.381733397,-4.549808894,-3.336449207,-3.766745412,-3.86420177,-3.868864794,-3.782056038
Minar2,A_55_P2148931,2.544870345,2.335484592,2.560180826,2.238855093,2.438419526,2.645958718,2.251686688,2.284258511,2.262164438,2.42993097,2.203258582,2.421213581
Mindy1,A_55_P2035981,1.323338736,1.396023772,1.336223367,1.310219616,1.606544654,1.455097133,1.532565774,1.696039991,1.519192539,1.547330844,1.666818442,1.536879976
